Date,Player,Guild,EPChange,Reason
"2020/11/13 21:32:08","Scorpob","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Spltprsnalty","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:08","Stabjobs","Stardust Crusaders","5","Majordomo Executus"
"2020/11/13 21:32:08","Twoseven","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:08","Zydan","Core","5","Majordomo Executus"
"2020/11/13 21:32:09","Argeria","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:09","Arthillas","House of Chaos","5","Majordomo Executus"
"2020/11/13 21:32:09","Cybro","Average Joes","5","Majordomo Executus"
"2020/11/13 21:32:09","Danhuck","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:09","Dirtyhipy","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:09","Ehndling","Awaken","5","Majordomo Executus"
"2020/11/13 21:32:09","Ellody","Stardust Crusaders","5","Majordomo Executus"
"2020/11/13 21:32:09","Griffoneye","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:09","Gíbbs","Prime","5","Majordomo Executus"
"2020/11/13 21:32:09","Mcflyy","Awaken","5","Majordomo Executus"
"2020/11/13 21:32:09","Nimplesticks","Alpha","5","Majordomo Executus"
"2020/11/13 21:32:09","Pbnjam","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:09","Pollyeagle","UnknownGuild","5","Majordomo Executus"
"2020/11/13 21:32:09","Rivien","Lunatic Bistro","5","Majordomo Executus"
"2020/11/13 21:58:38","Alorrin","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:38","Angelhawk","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:38","Anya","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:38","Banefflack","Valhalla","7","Ragnaros"
"2020/11/13 21:58:38","Buriol","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Cloudstalker","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Cybro","Average Joes","7","Ragnaros"
"2020/11/13 21:58:38","Darastrixss","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Deadgreen","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Dirtyhipy","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:38","Drorbit","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Dugtreeo","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Ehndling","Awaken","7","Ragnaros"
"2020/11/13 21:58:38","Frostgem","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Fyreonyahead","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Griffoneye","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:38","Guye","Exalted","7","Ragnaros"
"2020/11/13 21:58:38","Halryn","Stardust Crusaders","7","Ragnaros"
"2020/11/13 21:58:38","Joejo","Reign","7","Ragnaros"
"2020/11/13 21:58:38","Kalon","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Mcflyy","Awaken","7","Ragnaros"
"2020/11/13 21:58:38","Mereyna","Reign","7","Ragnaros"
"2020/11/13 21:58:38","Nimplesticks","Alpha","7","Ragnaros"
"2020/11/13 21:58:38","Pbnjam","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:38","Powerplay","Primordial Kings","7","Ragnaros"
"2020/11/13 21:58:38","Rawland","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Rhubarbpie","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Scorpob","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Spltprsnalty","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:38","Stabjobs","Stardust Crusaders","7","Ragnaros"
"2020/11/13 21:58:38","Twoseven","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:38","Zydan","Core","7","Ragnaros"
"2020/11/13 21:58:39","Argeria","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:39","Arthillas","House of Chaos","7","Ragnaros"
"2020/11/13 21:58:39","Danhuck","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:39","Ellody","Stardust Crusaders","7","Ragnaros"
"2020/11/13 21:58:39","Gíbbs","Prime","7","Ragnaros"
"2020/11/13 21:58:39","Pollyeagle","UnknownGuild","7","Ragnaros"
"2020/11/13 21:58:39","Rivien","Lunatic Bistro","7","Ragnaros"
"2020/11/14 17:32:04","Anya","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Awestrich","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Balana","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Buriol","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Chakira","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Cloudstalker","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Darastrixss","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Drorbit","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Dugtreeo","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Frostgem","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Huntersam","Reign","5","Onyxia"
"2020/11/14 17:32:04","Kalon","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Realtank","Average Joes","5","Onyxia"
"2020/11/14 17:32:04","Sadlowski","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Sayua","Average Joes","5","Onyxia"
"2020/11/14 17:32:04","Scorpob","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Shalody","House of Chaos","5","Onyxia"
"2020/11/14 17:32:04","Spltprsnalty","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Stabbyshanks","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Tandierdra","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Wravian","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:04","Zydan","Core","5","Onyxia"
"2020/11/14 17:32:05","Covidfire","House of Chaos","5","Onyxia"
"2020/11/14 17:32:05","Drymage","Vanguard","5","Onyxia"
"2020/11/14 17:32:05","Durac","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:05","Dustygranola","","5","Onyxia"
"2020/11/14 17:32:05","Karloso","UnknownGuild","5","Onyxia"
"2020/11/14 17:32:05","Rayvenn","House of Chaos","5","Onyxia"
"2020/11/14 17:32:05","Rayzilla","Reign","5","Onyxia"
"2020/11/14 17:32:05","Unclejim","Reign","5","Onyxia"
"2020/11/20 18:16:09","Adelaed","Awaken","-6","decay"
"2020/11/20 18:16:09","Chakira","UnknownGuild","-1","decay"
"2020/11/20 18:16:09","Covidfire","House of Chaos","-1","decay"
"2020/11/20 18:16:09","Galenne","House of Chaos","-15","decay"
"2020/11/20 18:16:09","Huntersam","Reign","-1","decay"
"2020/11/20 18:16:09","Ismael","Stardust Crusaders","-6","decay"
"2020/11/20 18:16:09","Stabjobs","Stardust Crusaders","-6","decay"
"2020/11/20 18:16:09","Tandierdra","UnknownGuild","-1","decay"
"2020/11/20 18:16:09","Twoseven","House of Chaos","-25","decay"
"2020/11/20 18:16:10","Alorrin","UnknownGuild","-14","decay"
"2020/11/20 18:16:10","Angelhawk","UnknownGuild","-6","decay"
"2020/11/20 18:16:10","Arthillas","House of Chaos","-6","decay"
"2020/11/20 18:16:10","Awestrich","House of Chaos","-6","decay"
"2020/11/20 18:16:10","Banefflack","Valhalla","-6","decay"
"2020/11/20 18:16:10","Baneofham","UnknownGuild","-6","decay"
"2020/11/20 18:16:10","Belincito","House of Chaos","-15","decay"
"2020/11/20 18:16:10","Chentamex","House of Chaos","-15","decay"
"2020/11/20 18:16:10","Cirien","UnknownGuild","-20","decay"
"2020/11/20 18:16:10","Cloudstalker","House of Chaos","-26","decay"
"2020/11/20 18:16:10","Danhuck","UnknownGuild","-5","decay"
"2020/11/20 18:16:10","Darastrixss","House of Chaos","-26","decay"
"2020/11/20 18:16:10","Darkirish","UnknownGuild","-6","decay"
"2020/11/20 18:16:10","Darkmotive","Lunatic Bistro","-5","decay"
"2020/11/20 18:16:10","Darkris","UnknownGuild","-1","decay"
"2020/11/20 18:16:10","Deadgreen","House of Chaos","-20","decay"
"2020/11/20 18:16:10","Durac","UnknownGuild","-6","decay"
"2020/11/20 18:16:10","Ellody","Stardust Crusaders","-5","decay"
"2020/11/20 18:16:10","Frostgem","House of Chaos","-16","decay"
"2020/11/20 18:16:10","Fyreonyahead","House of Chaos","-6","decay"
"2020/11/20 18:16:10","Griffoneye","UnknownGuild","-7","decay"
"2020/11/20 18:16:10","Gíbbs","Prime","-6","decay"
"2020/11/20 18:16:10","Kalon","House of Chaos","-26","decay"
"2020/11/20 18:16:10","Powerplay","Primordial Kings","-11","decay"
"2020/11/20 18:16:10","Rawland","House of Chaos","-11","decay"
"2020/11/20 18:16:10","Rhubarbpie","House of Chaos","-25","decay"
"2020/11/20 18:16:10","Roisin","The Drunken Militia","-15","decay"
"2020/11/20 18:16:10","Scorpob","House of Chaos","-21","decay"
"2020/11/20 18:16:10","Skamp","UnknownGuild","-4","decay"
"2020/11/20 18:16:10","Stabbyshanks","UnknownGuild","-1","decay"
"2020/11/20 18:16:10","Tarlin","House of Chaos","-5","decay"
"2020/11/20 18:16:10","Unclejim","Reign","-1","decay"
"2020/11/20 18:16:10","Xylen","Prey for Mercy","-5","decay"
"2020/11/20 18:16:11","Anya","UnknownGuild","-6","decay"
"2020/11/20 18:16:11","Argeria","UnknownGuild","-6","decay"
"2020/11/20 18:16:11","Balana","UnknownGuild","-1","decay"
"2020/11/20 18:16:11","Buriol","House of Chaos","-26","decay"
"2020/11/20 18:16:11","Cussack","Average Joes","-6","decay"
"2020/11/20 18:16:11","Darkjoe","UnknownGuild","-6","decay"
"2020/11/20 18:16:11","Drymage","Vanguard","-1","decay"
"2020/11/20 18:16:11","Dugtreeo","House of Chaos","-24","decay"
"2020/11/20 18:16:11","Dustygranola","","-1","decay"
"2020/11/20 18:16:11","Halryn","Stardust Crusaders","-6","decay"
"2020/11/20 18:16:11","Joejo","Reign","-6","decay"
"2020/11/20 18:16:11","Karloso","UnknownGuild","-1","decay"
"2020/11/20 18:16:11","Keldonartin","Abyss","-5","decay"
"2020/11/20 18:16:11","Mcflyy","Awaken","-11","decay"
"2020/11/20 18:16:11","Mereyna","Reign","-15","decay"
"2020/11/20 18:16:11","Nimplesticks","Alpha","-11","decay"
"2020/11/20 18:16:11","Rayzilla","Reign","-1","decay"
"2020/11/20 18:16:11","Realtank","Average Joes","-1","decay"
"2020/11/20 18:16:11","Rivien","Lunatic Bistro","-5","decay"
"2020/11/20 18:16:11","Sadlowski","UnknownGuild","-1","decay"
"2020/11/20 18:16:11","Sayua","Average Joes","-1","decay"
"2020/11/20 18:16:11","Sheepieyou","Average Joes","-6","decay"
"2020/11/20 18:16:11","Spearia","UnknownGuild","-6","decay"
"2020/11/20 18:16:11","Spltprsnalty","UnknownGuild","-11","decay"
"2020/11/20 18:16:11","Thauriel","Reign","-6","decay"
"2020/11/20 18:16:11","Urdin","House of Chaos","-10","decay"
"2020/11/20 18:16:11","Wickoo","House of Chaos","-5","decay"
"2020/11/20 18:16:11","Wravian","UnknownGuild","-1","decay"
"2020/11/20 18:16:12","Cybro","Average Joes","-6","decay"
"2020/11/20 18:16:12","Deadflowers","UnknownGuild","-6","decay"
"2020/11/20 18:16:12","Dirtyhipy","UnknownGuild","-6","decay"
"2020/11/20 18:16:12","Dorand","Awaken","-6","decay"
"2020/11/20 18:16:12","Drorbit","House of Chaos","-21","decay"
"2020/11/20 18:16:12","Ehndling","Awaken","-11","decay"
"2020/11/20 18:16:12","Frostbeet","UnknownGuild","-6","decay"
"2020/11/20 18:16:12","Gedsstore","House of Chaos","-15","decay"
"2020/11/20 18:16:12","Guye","Exalted","-6","decay"
"2020/11/20 18:16:12","Meldilina","House of Chaos","-5","decay"
"2020/11/20 18:16:12","Panicked","House of Chaos","-5","decay"
"2020/11/20 18:16:12","Pbnjam","UnknownGuild","-6","decay"
"2020/11/20 18:16:12","Pollyeagle","UnknownGuild","-6","decay"
"2020/11/20 18:16:12","Rayvenn","House of Chaos","-8","decay"
"2020/11/20 18:16:12","Shalody","House of Chaos","-8","decay"
"2020/11/20 18:16:12","Shandow","House of Chaos","-20","decay"
"2020/11/20 18:16:12","Zydan","Core","-6","decay"
"2020/11/20 18:40:45","Adelaed","Awaken","5","Lucifron"
"2020/11/20 18:40:45","Arthillas","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Azgaroth","Prey for Mercy","5","Lucifron"
"2020/11/20 18:40:45","Bufalino","Lunatic Bistro","5","Lucifron"
"2020/11/20 18:40:45","Buriol","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Cloudstalker","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Darastrixss","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Darkmotive","Lunatic Bistro","5","Lucifron"
"2020/11/20 18:40:45","Darknyss","Lunatic Bistro","5","Lucifron"
"2020/11/20 18:40:45","Deadgreen","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Dristol","Lunatic Bistro","5","Lucifron"
"2020/11/20 18:40:45","Drorbit","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Dugtreeo","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Ehndling","Awaken","5","Lucifron"
"2020/11/20 18:40:45","Frostgem","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Fyreonyahead","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Galenne","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Kacarultzo","UnknownGuild","5","Lucifron"
"2020/11/20 18:40:45","Kalon","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Lightavenger","UnknownGuild","5","Lucifron"
"2020/11/20 18:40:45","Lilbluepill","Well We Tried","5","Lucifron"
"2020/11/20 18:40:45","Marthjr","Prey for Mercy","5","Lucifron"
"2020/11/20 18:40:45","Mcflyy","Awaken","5","Lucifron"
"2020/11/20 18:40:45","Mereyna","Reign","5","Lucifron"
"2020/11/20 18:40:45","Nester","Well We Tried","5","Lucifron"
"2020/11/20 18:40:45","Nicveryberry","Well We Tried","5","Lucifron"
"2020/11/20 18:40:45","Nimplesticks","Alpha","5","Lucifron"
"2020/11/20 18:40:45","Powerplay","Primordial Kings","5","Lucifron"
"2020/11/20 18:40:45","Rawland","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Rhubarbpie","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Roisin","The Drunken Militia","5","Lucifron"
"2020/11/20 18:40:45","Sandysandra","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Shalody","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Turimbooze","Awaken","5","Lucifron"
"2020/11/20 18:40:45","Twoseven","House of Chaos","5","Lucifron"
"2020/11/20 18:40:45","Valeryie","Well We Tried","5","Lucifron"
"2020/11/20 18:40:45","Vannifar","Well We Tried","5","Lucifron"
"2020/11/20 18:40:45","Xylen","Prey for Mercy","5","Lucifron"
"2020/11/20 18:40:45","Zydan","Core","5","Lucifron"
"2020/11/20 18:40:45","Érikétia","Well We Tried","5","Lucifron"
"2020/11/20 18:48:30","Adelaed","Awaken","5","Magmadar"
"2020/11/20 18:48:30","Arthillas","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Azgaroth","Prey for Mercy","5","Magmadar"
"2020/11/20 18:48:30","Bufalino","Lunatic Bistro","5","Magmadar"
"2020/11/20 18:48:30","Buriol","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Cloudstalker","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Darastrixss","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Darkmotive","Lunatic Bistro","5","Magmadar"
"2020/11/20 18:48:30","Darknyss","Lunatic Bistro","5","Magmadar"
"2020/11/20 18:48:30","Deadgreen","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Dristol","Lunatic Bistro","5","Magmadar"
"2020/11/20 18:48:30","Drorbit","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Dugtreeo","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Ehndling","Awaken","5","Magmadar"
"2020/11/20 18:48:30","Frostgem","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Fyreonyahead","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Galenne","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Kacarultzo","UnknownGuild","5","Magmadar"
"2020/11/20 18:48:30","Kalon","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Lightavenger","UnknownGuild","5","Magmadar"
"2020/11/20 18:48:30","Lilbluepill","Well We Tried","5","Magmadar"
"2020/11/20 18:48:30","Marthjr","Prey for Mercy","5","Magmadar"
"2020/11/20 18:48:30","Mcflyy","Awaken","5","Magmadar"
"2020/11/20 18:48:30","Mereyna","Reign","5","Magmadar"
"2020/11/20 18:48:30","Nester","Well We Tried","5","Magmadar"
"2020/11/20 18:48:30","Nicveryberry","Well We Tried","5","Magmadar"
"2020/11/20 18:48:30","Nimplesticks","Alpha","5","Magmadar"
"2020/11/20 18:48:30","Powerplay","Primordial Kings","5","Magmadar"
"2020/11/20 18:48:30","Rawland","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Rhubarbpie","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Roisin","The Drunken Militia","5","Magmadar"
"2020/11/20 18:48:30","Sandysandra","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Shalody","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Turimbooze","Awaken","5","Magmadar"
"2020/11/20 18:48:30","Twoseven","House of Chaos","5","Magmadar"
"2020/11/20 18:48:30","Valeryie","Well We Tried","5","Magmadar"
"2020/11/20 18:48:30","Vannifar","Well We Tried","5","Magmadar"
"2020/11/20 18:48:30","Xylen","Prey for Mercy","5","Magmadar"
"2020/11/20 18:48:30","Zydan","Core","5","Magmadar"
"2020/11/20 18:48:30","Érikétia","Well We Tried","5","Magmadar"
"2020/11/20 19:06:58","Adelaed","Awaken","5","Gehennas"
"2020/11/20 19:06:58","Arthillas","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Azgaroth","Prey for Mercy","5","Gehennas"
"2020/11/20 19:06:58","Bufalino","Lunatic Bistro","5","Gehennas"
"2020/11/20 19:06:58","Buriol","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Cloudstalker","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Darastrixss","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Darkmotive","Lunatic Bistro","5","Gehennas"
"2020/11/20 19:06:58","Darknyss","Lunatic Bistro","5","Gehennas"
"2020/11/20 19:06:58","Deadgreen","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Dristol","Lunatic Bistro","5","Gehennas"
"2020/11/20 19:06:58","Drorbit","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Dugtreeo","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Ehndling","Awaken","5","Gehennas"
"2020/11/20 19:06:58","Frostgem","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Fyreonyahead","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Galenne","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Kacarultzo","UnknownGuild","5","Gehennas"
"2020/11/20 19:06:58","Kalon","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Lightavenger","UnknownGuild","5","Gehennas"
"2020/11/20 19:06:58","Lilbluepill","Well We Tried","5","Gehennas"
"2020/11/20 19:06:58","Marthjr","Prey for Mercy","5","Gehennas"
"2020/11/20 19:06:58","Mcflyy","Awaken","5","Gehennas"
"2020/11/20 19:06:58","Mereyna","Reign","5","Gehennas"
"2020/11/20 19:06:58","Nester","Well We Tried","5","Gehennas"
"2020/11/20 19:06:58","Nicveryberry","Well We Tried","5","Gehennas"
"2020/11/20 19:06:58","Nimplesticks","Alpha","5","Gehennas"
"2020/11/20 19:06:58","Powerplay","Primordial Kings","5","Gehennas"
"2020/11/20 19:06:58","Rawland","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Rhubarbpie","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Roisin","The Drunken Militia","5","Gehennas"
"2020/11/20 19:06:58","Sandysandra","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Shalody","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Turimbooze","Awaken","5","Gehennas"
"2020/11/20 19:06:58","Twoseven","House of Chaos","5","Gehennas"
"2020/11/20 19:06:58","Valeryie","Well We Tried","5","Gehennas"
"2020/11/20 19:06:58","Vannifar","Well We Tried","5","Gehennas"
"2020/11/20 19:06:58","Xylen","Prey for Mercy","5","Gehennas"
"2020/11/20 19:06:58","Zydan","Core","5","Gehennas"
"2020/11/20 19:06:58","Érikétia","Well We Tried","5","Gehennas"
"2020/11/20 19:28:51","Cloudstalker","House of Chaos","5","Garr"
"2020/11/20 19:28:51","Darkmotive","Lunatic Bistro","5","Garr"
"2020/11/20 19:28:51","Drorbit","House of Chaos","5","Garr"
"2020/11/20 19:28:51","Dugtreeo","House of Chaos","5","Garr"
"2020/11/20 19:28:51","Kacarultzo","UnknownGuild","5","Garr"
"2020/11/20 19:28:51","Kalon","House of Chaos","5","Garr"
"2020/11/20 19:28:51","Lilbluepill","Well We Tried","5","Garr"
"2020/11/20 19:28:51","Marthjr","Prey for Mercy","5","Garr"
"2020/11/20 19:28:51","Rhubarbpie","House of Chaos","5","Garr"
"2020/11/20 19:28:51","Turimbooze","Awaken","5","Garr"
"2020/11/20 19:28:51","Valeryie","Well We Tried","5","Garr"
"2020/11/20 19:28:51","Zydan","Core","5","Garr"
"2020/11/20 19:28:52","Adelaed","Awaken","5","Garr"
"2020/11/20 19:28:52","Arthillas","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Azgaroth","Prey for Mercy","5","Garr"
"2020/11/20 19:28:52","Bufalino","Lunatic Bistro","5","Garr"
"2020/11/20 19:28:52","Buriol","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Darastrixss","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Darknyss","Lunatic Bistro","5","Garr"
"2020/11/20 19:28:52","Deadgreen","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Dristol","Lunatic Bistro","5","Garr"
"2020/11/20 19:28:52","Ehndling","Awaken","5","Garr"
"2020/11/20 19:28:52","Frostgem","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Fyreonyahead","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Galenne","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Lightavenger","UnknownGuild","5","Garr"
"2020/11/20 19:28:52","Mcflyy","Awaken","5","Garr"
"2020/11/20 19:28:52","Mereyna","Reign","5","Garr"
"2020/11/20 19:28:52","Nester","Well We Tried","5","Garr"
"2020/11/20 19:28:52","Nicveryberry","Well We Tried","5","Garr"
"2020/11/20 19:28:52","Nimplesticks","Alpha","5","Garr"
"2020/11/20 19:28:52","Powerplay","Primordial Kings","5","Garr"
"2020/11/20 19:28:52","Rawland","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Roisin","The Drunken Militia","5","Garr"
"2020/11/20 19:28:52","Sandysandra","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Shalody","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Twoseven","House of Chaos","5","Garr"
"2020/11/20 19:28:52","Vannifar","Well We Tried","5","Garr"
"2020/11/20 19:28:52","Xylen","Prey for Mercy","5","Garr"
"2020/11/20 19:28:52","Érikétia","Well We Tried","5","Garr"
"2020/11/20 19:48:40","Adelaed","Awaken","5","Baron Geddon"
"2020/11/20 19:48:40","Cloudstalker","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:40","Darastrixss","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:40","Darkmotive","Lunatic Bistro","5","Baron Geddon"
"2020/11/20 19:48:40","Drorbit","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:40","Dugtreeo","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:40","Kacarultzo","UnknownGuild","5","Baron Geddon"
"2020/11/20 19:48:40","Kalon","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:40","Lightavenger","UnknownGuild","5","Baron Geddon"
"2020/11/20 19:48:40","Lilbluepill","Well We Tried","5","Baron Geddon"
"2020/11/20 19:48:40","Marthjr","Prey for Mercy","5","Baron Geddon"
"2020/11/20 19:48:40","Nimplesticks","Alpha","5","Baron Geddon"
"2020/11/20 19:48:40","Rhubarbpie","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:40","Turimbooze","Awaken","5","Baron Geddon"
"2020/11/20 19:48:40","Valeryie","Well We Tried","5","Baron Geddon"
"2020/11/20 19:48:40","Zydan","Core","5","Baron Geddon"
"2020/11/20 19:48:40","Érikétia","Well We Tried","5","Baron Geddon"
"2020/11/20 19:48:41","Arthillas","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Azgaroth","Prey for Mercy","5","Baron Geddon"
"2020/11/20 19:48:41","Bufalino","Lunatic Bistro","5","Baron Geddon"
"2020/11/20 19:48:41","Buriol","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Darknyss","Lunatic Bistro","5","Baron Geddon"
"2020/11/20 19:48:41","Deadgreen","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Dristol","Lunatic Bistro","5","Baron Geddon"
"2020/11/20 19:48:41","Ehndling","Awaken","5","Baron Geddon"
"2020/11/20 19:48:41","Frostgem","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Fyreonyahead","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Galenne","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Mcflyy","Awaken","5","Baron Geddon"
"2020/11/20 19:48:41","Mereyna","Reign","5","Baron Geddon"
"2020/11/20 19:48:41","Nester","Well We Tried","5","Baron Geddon"
"2020/11/20 19:48:41","Nicveryberry","Well We Tried","5","Baron Geddon"
"2020/11/20 19:48:41","Powerplay","Primordial Kings","5","Baron Geddon"
"2020/11/20 19:48:41","Rawland","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Roisin","The Drunken Militia","5","Baron Geddon"
"2020/11/20 19:48:41","Sandysandra","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Shalody","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Twoseven","House of Chaos","5","Baron Geddon"
"2020/11/20 19:48:41","Vannifar","Well We Tried","5","Baron Geddon"
"2020/11/20 19:48:41","Xylen","Prey for Mercy","5","Baron Geddon"
"2020/11/20 20:17:29","Adelaed","Awaken","5","Shazzrah"
"2020/11/20 20:17:29","Arthillas","House of Chaos","5","Shazzrah"
"2020/11/20 20:17:29","Cloudstalker","House of Chaos","5","Shazzrah"
"2020/11/20 20:17:29","Darastrixss","House of Chaos","5","Shazzrah"
"2020/11/20 20:17:29","Darkmotive","Lunatic Bistro","5","Shazzrah"
"2020/11/20 20:17:29","Darknyss","Lunatic Bistro","5","Shazzrah"
"2020/11/20 20:17:29","Deadgreen","House of Chaos","5","Shazzrah"
"2020/11/20 20:17:29","Drorbit","House of Chaos","5","Shazzrah"
"2020/11/20 20:17:29","Dugtreeo","House of Chaos","5","Shazzrah"
"2020/11/20 20:17:29","Ehndling","Awaken","5","Shazzrah"
"2020/11/20 20:17:29","Kacarultzo","UnknownGuild","5","Shazzrah"
